u,i,ts,idx,label
119,114,4,822,0
119,110,4,823,0
119,94,4,824,0
119,112,4,825,0
119,68,4,826,0
119,76,4,827,0
119,78,4,828,0
119,82,4,829,0
119,74,4,830,0
119,99,4,831,0
119,79,4,832,0
119,64,4,833,0
119,72,4,834,0
97,89,4,835,0
97,94,4,836,0
97,66,4,837,0
97,96,4,838,0
97,86,4,839,0
97,81,4,840,0
97,78,4,841,0
97,73,4,842,0
97,82,4,843,0
97,118,4,844,0
97,117,4,845,0
97,100,4,846,0
97,116,4,847,0
97,98,4,848,0
97,114,4,849,0
97,110,4,850,0
97,112,4,851,0
97,102,4,852,0
97,113,4,853,0
97,99,4,854,0
97,111,4,855,0
97,77,4,856,0
97,87,4,857,0
97,62,4,858,0
6,1,4,859,0
105,93,4,860,0
105,98,4,861,0
105,116,4,862,0
105,114,4,863,0
105,110,4,864,0
105,94,4,865,0
105,68,4,866,0
105,102,4,867,0
105,88,4,868,0
105,96,4,869,0
105,80,4,870,0
105,76,4,871,0
105,82,4,872,0
105,85,4,873,0
105,77,4,874,0
105,64,4,875,0
105,61,4,876,0
105,63,4,877,0
65,118,4,878,0
65,116,4,879,0
65,109,4,880,0
65,110,4,881,0
65,108,4,882,0
65,112,4,883,0
65,101,4,884,0
65,102,4,885,0
65,88,4,886,0
65,86,4,887,0
65,78,4,888,0
65,70,4,889,0
65,99,4,890,0
65,77,4,891,0
65,69,4,892,0
65,60,4,893,0
65,62,4,894,0
65,63,4,895,0
60,80,4,896,0
60,82,4,897,0
60,99,4,898,0
69,68,4,899,0
69,66,4,900,0
69,95,4,901,0
69,116,4,902,0
69,110,4,903,0
69,112,4,904,0
69,96,4,905,0
69,73,4,906,0
69,74,4,907,0
69,111,4,908,0
69,79,4,909,0
69,63,4,910,0
89,118,4,911,0
89,93,4,912,0
89,116,4,913,0
89,108,4,914,0
89,115,4,915,0
89,99,4,916,0
89,88,4,917,0
89,66,4,918,0
89,70,4,919,0
89,82,4,920,0
89,74,4,921,0
89,87,4,922,0
118,117,4,923,0
118,100,4,924,0
118,98,4,925,0
118,114,4,926,0
118,101,4,927,0
118,102,4,928,0
118,115,4,929,0
118,96,4,930,0
118,80,4,931,0
118,86,4,932,0
118,76,4,933,0
118,82,4,934,0
118,85,4,935,0
118,111,4,936,0
118,79,4,937,0
118,64,4,938,0
118,63,4,939,0
93,103,4,940,0
93,95,4,941,0
93,114,4,942,0
93,109,4,943,0
93,110,4,944,0
93,94,4,945,0
93,102,4,946,0
93,66,4,947,0
93,79,4,948,0
93,64,4,949,0
93,62,4,950,0
93,63,4,951,0
116,100,4,952,0
116,98,4,953,0
116,115,4,954,0
116,66,4,955,0
116,96,4,956,0
116,80,4,957,0
116,86,4,958,0
116,70,4,959,0
116,113,4,960,0
116,73,4,961,0
116,82,4,962,0
116,74,4,963,0
116,85,4,964,0
116,99,4,965,0
116,111,4,966,0
116,62,4,967,0
108,117,4,968,0
108,109,4,969,0
108,115,4,970,0
108,113,4,971,0
108,111,4,972,0
108,101,4,973,0
108,76,4,974,0
108,82,4,975,0
108,99,4,976,0
108,77,4,977,0
108,64,4,978,0
115,100,4,979,0
115,95,4,980,0
115,109,4,981,0
115,94,4,982,0
115,112,4,983,0
115,101,4,984,0
115,117,4,985,0
115,96,4,986,0
115,80,4,987,0
115,81,4,988,0
115,78,4,989,0
115,82,4,990,0
115,74,4,991,0
115,85,4,992,0
115,99,4,993,0
99,76,4,994,0
99,78,4,995,0
99,73,4,996,0
99,82,4,997,0
99,74,4,998,0
99,85,4,999,0
99,114,4,1000,0
99,110,4,1001,0
99,113,4,1002,0
99,87,4,1003,0
99,61,4,1004,0
99,62,4,1005,0
103,110,4,1006,0
103,112,4,1007,0
103,100,4,1008,0
103,98,4,1009,0
103,101,4,1010,0
103,66,4,1011,0
103,96,4,1012,0
103,76,4,1013,0
103,82,4,1014,0
103,74,4,1015,0
103,85,4,1016,0
103,77,4,1017,0
103,87,4,1018,0
110,113,4,1019,0
110,94,4,1020,0
110,101,4,1021,0
110,80,4,1022,0
110,82,4,1023,0
110,85,4,1024,0
110,64,4,1025,0
110,61,4,1026,0
110,62,4,1027,0
110,63,4,1028,0
112,109,4,1029,0
112,101,4,1030,0
112,88,4,1031,0
112,96,4,1032,0
112,80,4,1033,0
112,78,4,1034,0
112,82,4,1035,0
112,74,4,1036,0
112,111,4,1037,0
112,79,4,1038,0
112,61,4,1039,0
112,62,4,1040,0
112,63,4,1041,0
80,68,4,1042,0
80,66,4,1043,0
80,94,4,1044,0
80,102,4,1045,0
80,96,4,1046,0
80,87,4,1047,0
80,70,4,1048,0
80,73,4,1049,0
80,63,4,1050,0
117,94,4,1051,0
117,102,4,1052,0
117,96,4,1053,0
117,86,4,1054,0
117,76,4,1055,0
117,78,4,1056,0
117,64,4,1057,0
117,61,4,1058,0
95,101,4,1059,0
95,111,4,1060,0
95,94,4,1061,0
95,81,4,1062,0
95,78,4,1063,0
95,73,4,1064,0
95,82,4,1065,0
95,87,4,1066,0
95,64,4,1067,0
95,61,4,1068,0
95,72,4,1069,0
95,63,4,1070,0
98,114,4,1071,0
98,82,4,1072,0
98,85,4,1073,0
98,87,4,1074,0
98,79,4,1075,0
98,61,4,1076,0
98,72,4,1077,0
98,62,4,1078,0
114,100,4,1079,0
114,101,4,1080,0
114,102,4,1081,0
114,86,4,1082,0
114,81,4,1083,0
114,82,4,1084,0
114,111,4,1085,0
114,87,4,1086,0
114,62,4,1087,0
109,94,4,1088,0
109,88,4,1089,0
109,86,4,1090,0
109,81,4,1091,0
109,73,4,1092,0
109,74,4,1093,0
109,64,4,1094,0
94,86,4,1095,0
94,76,4,1096,0
94,81,4,1097,0
94,78,4,1098,0
94,70,4,1099,0
94,73,4,1100,0
94,74,4,1101,0
94,77,4,1102,0
94,87,4,1103,0
94,79,4,1104,0
94,61,4,1105,0
86,68,4,1106,0
86,100,4,1107,0
86,102,4,1108,0
86,113,4,1109,0
86,87,4,1110,0
86,76,4,1111,0
86,70,4,1112,0
86,73,4,1113,0
86,74,4,1114,0
113,100,4,1115,0
113,68,4,1116,0
113,88,4,1117,0
113,66,4,1118,0
113,96,4,1119,0
113,81,4,1120,0
113,74,4,1121,0
113,87,4,1122,0
113,62,4,1123,0
82,68,4,1124,0
82,66,4,1125,0
82,81,4,1126,0
82,73,4,1127,0
82,101,4,1128,0
82,88,4,1129,0
82,85,4,1130,0
82,111,4,1131,0
82,77,4,1132,0
82,72,4,1133,0
82,62,4,1134,0
82,63,4,1135,0
85,66,4,1136,0
85,78,4,1137,0
85,70,4,1138,0
85,111,4,1139,0
85,87,4,1140,0
85,77,4,1141,0
85,61,4,1142,0
85,72,4,1143,0
111,100,4,1144,0
111,66,4,1145,0
111,76,4,1146,0
111,78,4,1147,0
111,70,4,1148,0
111,74,4,1149,0
111,77,4,1150,0
111,62,4,1151,0
111,2,4,1152,0
87,73,4,1153,0
87,102,4,1154,0
87,88,4,1155,0
87,96,4,1156,0
62,100,4,1157,0
62,68,4,1158,0
62,101,4,1159,0
62,96,4,1160,0
62,76,4,1161,0
62,81,4,1162,0
62,73,4,1163,0
62,74,4,1164,0
62,79,4,1165,0
62,72,4,1166,0
62,2,4,1167,0
100,101,4,1168,0
100,64,4,1169,0
100,72,4,1170,0
100,63,4,1171,0
101,102,4,1172,0
101,96,4,1173,0
101,76,4,1174,0
101,81,4,1175,0
101,78,4,1176,0
101,73,4,1177,0
101,79,4,1178,0
101,64,4,1179,0
101,61,4,1180,0
102,88,4,1181,0
102,66,4,1182,0
102,81,4,1183,0
102,78,4,1184,0
102,79,4,1185,0
102,64,4,1186,0
102,61,4,1187,0
102,63,4,1188,0
88,70,4,1189,0
88,73,4,1190,0
88,79,4,1191,0
78,66,4,1192,0
78,96,4,1193,0
78,73,4,1194,0
78,74,4,1195,0
78,64,4,1196,0
78,72,4,1197,0
70,68,4,1198,0
70,81,4,1199,0
70,73,4,1200,0
70,77,4,1201,0
70,64,4,1202,0
77,76,4,1203,0
77,81,4,1204,0
77,79,4,1205,0
77,61,4,1206,0
68,76,4,1207,0
68,81,4,1208,0
68,73,4,1209,0
68,74,4,1210,0
68,64,4,1211,0
68,61,4,1212,0
68,63,4,1213,0
73,66,4,1214,0
73,76,4,1215,0
73,64,4,1216,0
79,66,4,1217,0
79,76,4,1218,0
79,74,4,1219,0
79,96,4,1220,0
79,64,4,1221,0
79,63,4,1222,0
72,61,4,1223,0
72,81,4,1224,0
76,81,4,1225,0
76,63,4,1226,0
81,64,4,1227,0
74,64,4,1228,0
66,64,4,1229,0
66,61,4,1230,0
66,63,4,1231,0
96,61,4,1232,0
64,61,4,1233,0
64,63,4,1234,0
61,63,4,1235,0
0,7,5,0,0
0,18,5,1,0
0,20,5,2,0
0,30,5,3,0
0,34,5,4,0
0,35,5,5,0
0,37,5,6,0
0,50,5,7,0
0,59,5,8,0
0,29,5,9,0
0,44,5,10,0
0,3,5,11,0
0,28,5,12,0
0,49,5,13,0
0,10,5,14,0
0,25,5,15,0
0,52,5,16,0
0,1,5,17,0
7,20,5,18,0
7,37,5,19,0
7,59,5,20,0
7,53,5,21,0
7,29,5,22,0
7,14,5,23,0
7,26,5,24,0
7,47,5,25,0
7,8,5,26,0
7,31,5,27,0
7,27,5,28,0
7,32,5,29,0
7,24,5,30,0
7,23,5,31,0
7,57,5,32,0
7,17,5,33,0
7,43,5,34,0
7,6,5,35,0
7,1,5,36,0
18,15,5,37,0
18,30,5,38,0
18,35,5,39,0
18,42,5,40,0
18,29,5,41,0
18,28,5,42,0
18,41,5,43,0
18,26,5,44,0
18,39,5,45,0
18,32,5,46,0
18,58,5,47,0
18,45,5,48,0
18,24,5,49,0
18,54,5,50,0
18,21,5,51,0
18,43,5,52,0
18,36,5,53,0
18,52,5,54,0
18,33,5,55,0
18,40,5,56,0
18,19,5,57,0
18,97,5,58,0
18,14,5,59,0
18,10,5,60,0
18,8,5,61,0
18,4,5,62,0
18,5,5,63,0
18,2,5,64,0
20,30,5,65,0
20,34,5,66,0
20,37,5,67,0
20,50,5,68,0
20,59,5,69,0
20,44,5,70,0
20,49,5,71,0
20,26,5,72,0
20,39,5,73,0
20,51,5,74,0
20,43,5,75,0
20,10,5,76,0
20,17,5,77,0
20,11,5,78,0
20,19,5,79,0
20,6,5,80,0
30,59,5,81,0
30,47,5,82,0
30,39,5,83,0
30,31,5,84,0
30,54,5,85,0
30,57,5,86,0
30,51,5,87,0
30,43,5,88,0
30,33,5,89,0
30,40,5,90,0
30,56,5,91,0
30,29,5,92,0
30,3,5,93,0
30,22,5,94,0
30,28,5,95,0
30,10,5,96,0
30,26,5,97,0
30,8,5,98,0
30,17,5,99,0
30,4,5,100,0
30,9,5,101,0
30,19,5,102,0
30,6,5,103,0
30,1,5,104,0
34,37,5,105,0
34,42,5,106,0
34,59,5,107,0
34,41,5,108,0
34,39,5,109,0
34,58,5,110,0
34,36,5,111,0
34,84,5,112,0
34,3,5,113,0
34,28,5,114,0
34,26,5,115,0
34,31,5,116,0
34,32,5,117,0
34,21,5,118,0
34,25,5,119,0
34,4,5,120,0
34,6,5,121,0
34,1,5,122,0
35,15,5,123,0
35,39,5,124,0
35,58,5,125,0
35,57,5,126,0
35,43,5,127,0
35,46,5,128,0
35,22,5,129,0
35,28,5,130,0
35,8,5,131,0
35,24,5,132,0
35,23,5,133,0
35,25,5,134,0
35,11,5,135,0
35,4,5,136,0
35,9,5,137,0
35,19,5,138,0
35,13,5,139,0
37,59,5,140,0
37,44,5,141,0
37,49,5,142,0
37,41,5,143,0
37,39,5,144,0
37,45,5,145,0
37,38,5,146,0
37,52,5,147,0
37,48,5,148,0
37,3,5,149,0
37,28,5,150,0
37,14,5,151,0
37,10,5,152,0
37,27,5,153,0
37,32,5,154,0
37,16,5,155,0
37,25,5,156,0
37,33,5,157,0
37,11,5,158,0
37,5,5,159,0
37,2,5,160,0
37,1,5,161,0
50,56,5,162,0
50,29,5,163,0
50,22,5,164,0
50,49,5,165,0
50,14,5,166,0
50,45,5,167,0
50,16,5,168,0
50,38,5,169,0
50,17,5,170,0
50,48,5,171,0
50,46,5,172,0
50,12,5,173,0
50,4,5,174,0
50,19,5,175,0
59,42,5,176,0
59,97,5,177,0
59,10,5,178,0
59,26,5,179,0
59,47,5,180,0
59,45,5,181,0
59,16,5,182,0
59,23,5,183,0
59,51,5,184,0
59,25,5,185,0
59,43,5,186,0
59,36,5,187,0
59,33,5,188,0
59,48,5,189,0
59,11,5,190,0
59,12,5,191,0
59,2,5,192,0
29,44,5,193,0
29,49,5,194,0
29,31,5,195,0
29,51,5,196,0
29,40,5,197,0
29,119,5,198,0
29,79,5,199,0
29,26,5,200,0
29,16,5,201,0
29,24,5,202,0
29,25,5,203,0
29,4,5,204,0
29,9,5,205,0
44,15,5,206,0
44,42,5,207,0
44,53,5,208,0
44,49,5,209,0
44,47,5,210,0
44,45,5,211,0
44,56,5,212,0
44,101,5,213,0
44,3,5,214,0
44,22,5,215,0
44,41,5,216,0
44,31,5,217,0
44,32,5,218,0
44,24,5,219,0
44,23,5,220,0
44,17,5,221,0
44,33,5,222,0
44,12,5,223,0
44,1,5,224,0
3,15,5,225,0
3,14,5,226,0
3,10,5,227,0
3,55,5,228,0
3,23,5,229,0
3,57,5,230,0
3,17,5,231,0
3,52,5,232,0
3,48,5,233,0
3,56,5,234,0
3,4,5,235,0
3,5,5,236,0
28,53,5,237,0
28,45,5,238,0
28,57,5,239,0
28,36,5,240,0
28,33,5,241,0
28,40,5,242,0
28,46,5,243,0
28,80,5,244,0
28,10,5,245,0
28,26,5,246,0
28,21,5,247,0
28,23,5,248,0
28,17,5,249,0
28,9,5,250,0
28,5,5,251,0
49,42,5,252,0
49,53,5,253,0
49,14,5,254,0
49,41,5,255,0
49,47,5,256,0
49,27,5,257,0
49,25,5,258,0
49,43,5,259,0
49,48,5,260,0
49,12,5,261,0
49,19,5,262,0
49,5,5,263,0
10,53,5,264,0
10,22,5,265,0
10,41,5,266,0
10,26,5,267,0
10,39,5,268,0
10,27,5,269,0
10,58,5,270,0
10,16,5,271,0
10,23,5,272,0
10,57,5,273,0
10,51,5,274,0
10,17,5,275,0
10,36,5,276,0
10,8,5,277,0
10,4,5,278,0
10,2,5,279,0
25,15,5,280,0
25,21,5,281,0
25,41,5,282,0
25,26,5,283,0
25,39,5,284,0
25,58,5,285,0
25,45,5,286,0
25,55,5,287,0
25,43,5,288,0
25,36,5,289,0
25,52,5,290,0
25,33,5,291,0
25,48,5,292,0
25,4,5,293,0
25,5,5,294,0
25,2,5,295,0
52,15,5,296,0
52,22,5,297,0
52,47,5,298,0
52,31,5,299,0
52,27,5,300,0
52,51,5,301,0
52,53,5,302,0
52,46,5,303,0
52,4,5,304,0
52,2,5,305,0
1,15,5,306,0
1,26,5,307,0
1,8,5,308,0
1,45,5,309,0
1,24,5,310,0
1,17,5,311,0
1,33,5,312,0
1,48,5,313,0
1,11,5,314,0
1,12,5,315,0
1,19,5,316,0
1,6,5,317,0
53,58,5,318,0
53,54,5,319,0
53,57,5,320,0
53,8,5,321,0
53,31,5,322,0
53,27,5,323,0
53,45,5,324,0
53,43,5,325,0
53,11,5,326,0
53,4,5,327,0
53,9,5,328,0
14,15,5,329,0
14,42,5,330,0
14,47,5,331,0
14,16,5,332,0
14,24,5,333,0
14,54,5,334,0
14,55,5,335,0
14,21,5,336,0
14,23,5,337,0
14,57,5,338,0
14,90,5,339,0
14,91,5,340,0
14,48,5,341,0
26,41,5,342,0
26,31,5,343,0
26,32,5,344,0
26,58,5,345,0
26,55,5,346,0
26,51,5,347,0
26,48,5,348,0
26,56,5,349,0
26,46,5,350,0
26,16,5,351,0
26,12,5,352,0
26,4,5,353,0
26,9,5,354,0
26,19,5,355,0
26,6,5,356,0
47,42,5,357,0
47,55,5,358,0
47,57,5,359,0
47,48,5,360,0
47,8,5,361,0
47,39,5,362,0
47,16,5,363,0
47,24,5,364,0
47,23,5,365,0
47,17,5,366,0
47,12,5,367,0
47,19,5,368,0
47,6,5,369,0
47,2,5,370,0
8,42,5,371,0
8,41,5,372,0
8,31,5,373,0
8,16,5,374,0
8,55,5,375,0
8,43,5,376,0
8,40,5,377,0
8,56,5,378,0
8,46,5,379,0
8,9,5,380,0
8,97,5,381,0
8,5,5,382,0
31,15,5,383,0
31,41,5,384,0
31,57,5,385,0
31,51,5,386,0
31,38,5,387,0
31,43,5,388,0
31,56,5,389,0
31,46,5,390,0
31,27,5,391,0
31,21,5,392,0
31,11,5,393,0
27,42,5,394,0
27,32,5,395,0
27,57,5,396,0
27,51,5,397,0
27,36,5,398,0
27,56,5,399,0
27,46,5,400,0
27,6,5,401,0
27,13,5,402,0
32,41,5,403,0
32,58,5,404,0
32,54,5,405,0
32,55,5,406,0
32,33,5,407,0
32,56,5,408,0
32,46,5,409,0
32,116,5,410,0
32,16,5,411,0
32,21,5,412,0
32,23,5,413,0
32,12,5,414,0
32,6,5,415,0
32,13,5,416,0
24,16,5,417,0
24,58,5,418,0
24,38,5,419,0
24,36,5,420,0
24,33,5,421,0
24,48,5,422,0
24,21,5,423,0
24,12,5,424,0
24,9,5,425,0
24,19,5,426,0
24,6,5,427,0
23,21,5,428,0
23,51,5,429,0
23,60,5,430,0
23,17,5,431,0
23,19,5,432,0
57,42,5,433,0
57,41,5,434,0
57,92,5,435,0
57,84,5,436,0
57,104,5,437,0
57,70,5,438,0
57,43,5,439,0
57,56,5,440,0
57,13,5,441,0
17,15,5,442,0
17,16,5,443,0
17,22,5,444,0
17,39,5,445,0
17,54,5,446,0
17,51,5,447,0
17,38,5,448,0
17,43,5,449,0
17,36,5,450,0
17,33,5,451,0
17,56,5,452,0
17,11,5,453,0
17,12,5,454,0
17,2,5,455,0
43,15,5,456,0
43,42,5,457,0
43,16,5,458,0
43,21,5,459,0
43,56,5,460,0
43,75,5,461,0
43,112,5,462,0
43,72,5,463,0
43,40,5,464,0
43,11,5,465,0
43,12,5,466,0
43,9,5,467,0
43,19,5,468,0
43,5,5,469,0
43,2,5,470,0
15,41,5,471,0
15,16,5,472,0
15,54,5,473,0
15,55,5,474,0
15,21,5,475,0
15,51,5,476,0
15,36,5,477,0
15,40,5,478,0
15,19,5,479,0
15,12,5,480,0
15,6,5,481,0
15,2,5,482,0
41,55,5,483,0
41,51,5,484,0
41,56,5,485,0
41,71,5,486,0
41,84,5,487,0
41,75,5,488,0
41,46,5,489,0
41,61,5,490,0
41,16,5,491,0
41,33,5,492,0
41,4,5,493,0
16,54,5,494,0
16,55,5,495,0
16,51,5,496,0
16,48,5,497,0
16,118,5,498,0
16,5,5,499,0
54,42,5,500,0
54,58,5,501,0
54,56,5,502,0
54,60,5,503,0
54,51,5,504,0
54,11,5,505,0
54,12,5,506,0
54,4,5,507,0
54,9,5,508,0
54,6,5,509,0
55,42,5,510,0
55,22,5,511,0
55,45,5,512,0
55,21,5,513,0
55,36,5,514,0
55,33,5,515,0
21,42,5,516,0
21,58,5,517,0
21,33,5,518,0
21,48,5,519,0
21,40,5,520,0
21,60,5,521,0
21,11,5,522,0
21,4,5,523,0
21,9,5,524,0
21,13,5,525,0
51,42,5,526,0
51,39,5,527,0
51,45,5,528,0
51,58,5,529,0
51,104,5,530,0
51,40,5,531,0
51,6,5,532,0
36,42,5,533,0
36,40,5,534,0
36,104,5,535,0
36,46,5,536,0
36,11,5,537,0
36,4,5,538,0
36,9,5,539,0
36,13,5,540,0
40,38,5,541,0
40,58,5,542,0
40,56,5,543,0
40,46,5,544,0
40,6,5,545,0
40,2,5,546,0
19,12,5,547,0
19,22,5,548,0
19,118,5,549,0
19,79,5,550,0
19,5,5,551,0
42,33,5,552,0
42,4,5,553,0
42,9,5,554,0
42,5,5,555,0
42,6,5,556,0
42,13,5,557,0
39,74,5,558,0
39,38,5,559,0
39,11,5,560,0
39,4,5,561,0
39,2,5,562,0
58,22,5,563,0
58,33,5,564,0
58,48,5,565,0
58,56,5,566,0
58,5,5,567,0
58,6,5,568,0
58,2,5,569,0
45,22,5,570,0
45,48,5,571,0
45,56,5,572,0
45,60,5,573,0
45,38,5,574,0
45,11,5,575,0
45,12,5,576,0
45,5,5,577,0
45,6,5,578,0
45,13,5,579,0
33,22,5,580,0
33,48,5,581,0
97,67,5,582,0
97,71,5,583,0
97,116,5,584,0
97,99,5,585,0
97,110,5,586,0
97,112,5,587,0
97,117,5,588,0
97,98,5,589,0
97,114,5,590,0
97,113,5,591,0
97,111,5,592,0
97,100,5,593,0
97,101,5,594,0
97,69,5,595,0
97,89,5,596,0
97,94,5,597,0
97,82,5,598,0
97,87,5,599,0
97,62,5,600,0
97,77,5,601,0
97,81,5,602,0
97,66,5,603,0
56,107,5,604,0
56,62,5,605,0
56,11,5,606,0
56,4,5,607,0
84,71,5,608,0
84,89,5,609,0
84,116,5,610,0
84,115,5,611,0
84,112,5,612,0
84,117,5,613,0
84,114,5,614,0
84,94,5,615,0
84,113,5,616,0
84,100,5,617,0
84,88,5,618,0
84,65,5,619,0
84,60,5,620,0
84,62,5,621,0
84,68,5,622,0
84,73,5,623,0
84,72,5,624,0
84,74,5,625,0
84,66,5,626,0
84,64,5,627,0
84,61,5,628,0
46,38,5,629,0
46,71,5,630,0
46,112,5,631,0
46,117,5,632,0
46,113,5,633,0
46,101,5,634,0
46,5,5,635,0
38,22,5,636,0
38,11,5,637,0
38,4,5,638,0
38,2,5,639,0
48,4,5,640,0
48,5,5,641,0
119,83,5,642,0
119,104,5,643,0
119,118,5,644,0
119,99,5,645,0
119,103,5,646,0
119,110,5,647,0
119,112,5,648,0
119,94,5,649,0
119,82,5,650,0
119,78,5,651,0
119,68,5,652,0
119,79,5,653,0
119,72,5,654,0
119,64,5,655,0
79,67,5,656,0
79,69,5,657,0
79,62,5,658,0
79,77,5,659,0
79,104,5,660,0
79,118,5,661,0
79,93,5,662,0
79,112,5,663,0
79,98,5,664,0
79,114,5,665,0
79,94,5,666,0
79,111,5,667,0
79,101,5,668,0
79,102,5,669,0
79,88,5,670,0
79,81,5,671,0
79,96,5,672,0
79,76,5,673,0
79,74,5,674,0
79,66,5,675,0
79,63,5,676,0
101,83,5,677,0
101,90,5,678,0
101,65,5,679,0
101,69,5,680,0
101,98,5,681,0
101,82,5,682,0
101,106,5,683,0
101,118,5,684,0
101,108,5,685,0
101,115,5,686,0
101,103,5,687,0
101,110,5,688,0
101,112,5,689,0
101,102,5,690,0
101,70,5,691,0
101,73,5,692,0
101,76,5,693,0
101,81,5,694,0
101,96,5,695,0
101,61,5,696,0
4,71,5,697,0
4,9,5,698,0
5,11,5,699,0
5,9,5,700,0
5,13,5,701,0
22,12,5,702,0
22,13,5,703,0
22,2,5,704,0
80,67,5,705,0
80,75,5,706,0
80,60,5,707,0
80,92,5,708,0
80,118,5,709,0
80,108,5,710,0
80,99,5,711,0
80,110,5,712,0
80,112,5,713,0
80,98,5,714,0
80,114,5,715,0
80,94,5,716,0
80,113,5,717,0
80,87,5,718,0
80,102,5,719,0
80,96,5,720,0
80,70,5,721,0
80,68,5,722,0
80,73,5,723,0
80,72,5,724,0
80,61,5,725,0
90,91,5,726,0
90,93,5,727,0
90,108,5,728,0
90,95,5,729,0
90,114,5,730,0
90,111,5,731,0
90,102,5,732,0
90,89,5,733,0
90,86,5,734,0
90,87,5,735,0
90,62,5,736,0
90,78,5,737,0
90,68,5,738,0
90,73,5,739,0
90,76,5,740,0
90,81,5,741,0
90,64,5,742,0
90,61,5,743,0
91,83,5,744,0
91,118,5,745,0
91,108,5,746,0
91,99,5,747,0
91,98,5,748,0
91,114,5,749,0
91,94,5,750,0
91,113,5,751,0
91,100,5,752,0
91,102,5,753,0
91,65,5,754,0
91,82,5,755,0
91,87,5,756,0
91,88,5,757,0
91,77,5,758,0
91,68,5,759,0
91,81,5,760,0
91,74,5,761,0
91,66,5,762,0
71,67,5,763,0
71,106,5,764,0
71,115,5,765,0
71,113,5,766,0
71,85,5,767,0
71,111,5,768,0
71,78,5,769,0
71,77,5,770,0
71,72,5,771,0
71,81,5,772,0
71,74,5,773,0
71,69,5,774,0
71,62,5,775,0
71,70,5,776,0
71,68,5,777,0
71,63,5,778,0
75,67,5,779,0
75,83,5,780,0
75,104,5,781,0
75,105,5,782,0
75,108,5,783,0
75,103,5,784,0
75,117,5,785,0
75,95,5,786,0
75,98,5,787,0
75,114,5,788,0
75,109,5,789,0
75,86,5,790,0
75,113,5,791,0
75,82,5,792,0
75,85,5,793,0
75,11,5,794,0
75,9,5,795,0
75,65,5,796,0
75,62,5,797,0
75,68,5,798,0
75,73,5,799,0
75,74,5,800,0
75,66,5,801,0
75,64,5,802,0
61,92,5,803,0
61,107,5,804,0
61,105,5,805,0
61,99,5,806,0
61,117,5,807,0
61,95,5,808,0
61,94,5,809,0
61,82,5,810,0
61,85,5,811,0
61,102,5,812,0
61,77,5,813,0
61,72,5,814,0
61,66,5,815,0
61,63,5,816,0
9,11,5,817,0
9,60,5,818,0
9,116,5,819,0
9,13,5,820,0
9,110,5,821,0
74,65,5,822,0
74,69,5,823,0
74,62,5,824,0
74,104,5,825,0
74,116,5,826,0
74,108,5,827,0
74,115,5,828,0
74,99,5,829,0
74,103,5,830,0
74,95,5,831,0
74,109,5,832,0
74,94,5,833,0
74,86,5,834,0
74,113,5,835,0
74,111,5,836,0
74,78,5,837,0
74,64,5,838,0
116,83,5,839,0
116,67,5,840,0
116,106,5,841,0
116,107,5,842,0
116,65,5,843,0
116,69,5,844,0
116,89,5,845,0
116,115,5,846,0
116,99,5,847,0
116,98,5,848,0
116,86,5,849,0
116,113,5,850,0
116,85,5,851,0
116,111,5,852,0
116,62,5,853,0
116,100,5,854,0
116,70,5,855,0
116,66,5,856,0
116,96,5,857,0
60,106,5,858,0
60,93,5,859,0
60,99,5,860,0
60,77,5,861,0
118,105,5,862,0
118,65,5,863,0
118,89,5,864,0
118,115,5,865,0
118,117,5,866,0
118,114,5,867,0
118,82,5,868,0
118,85,5,869,0
118,111,5,870,0
118,100,5,871,0
118,102,5,872,0
118,72,5,873,0
118,66,5,874,0
118,96,5,875,0
118,63,5,876,0
92,106,5,877,0
92,105,5,878,0
92,93,5,879,0
92,108,5,880,0
92,110,5,881,0
92,112,5,882,0
92,117,5,883,0
92,98,5,884,0
92,109,5,885,0
92,111,5,886,0
92,100,5,887,0
92,6,5,888,0
92,65,5,889,0
92,89,5,890,0
92,82,5,891,0
92,85,5,892,0
92,87,5,893,0
92,78,5,894,0
92,70,5,895,0
92,77,5,896,0
92,68,5,897,0
92,73,5,898,0
104,106,5,899,0
104,107,5,900,0
104,105,5,901,0
104,110,5,902,0
104,111,5,903,0
104,65,5,904,0
104,89,5,905,0
104,99,5,906,0
104,94,5,907,0
104,86,5,908,0
104,82,5,909,0
104,62,5,910,0
104,102,5,911,0
104,66,5,912,0
70,65,5,913,0
70,107,5,914,0
70,89,5,915,0
70,94,5,916,0
70,86,5,917,0
70,85,5,918,0
70,111,5,919,0
70,88,5,920,0
70,73,5,921,0
70,81,5,922,0
70,96,5,923,0
70,64,5,924,0
83,106,5,925,0
83,110,5,926,0
83,95,5,927,0
83,94,5,928,0
83,88,5,929,0
83,65,5,930,0
83,62,5,931,0
83,78,5,932,0
83,77,5,933,0
83,73,5,934,0
83,81,5,935,0
83,66,5,936,0
83,63,5,937,0
106,67,5,938,0
106,107,5,939,0
106,108,5,940,0
106,112,5,941,0
106,114,5,942,0
106,109,5,943,0
106,89,5,944,0
106,93,5,945,0
106,98,5,946,0
106,94,5,947,0
106,86,5,948,0
106,82,5,949,0
106,87,5,950,0
106,100,5,951,0
106,88,5,952,0
106,68,5,953,0
106,76,5,954,0
106,81,5,955,0
106,64,5,956,0
106,63,5,957,0
110,105,5,958,0
110,65,5,959,0
110,69,5,960,0
